"id","codigo_prc","codigo_alt","codigo_man","codigo_gru","codigo_qui","valor_unid","numero_uni","identifica","nom_proced","valor_tar1","valor_tar6","codigo_liq","codigo_rip","estado_act"
"7953","19750","905606","2","0","0","27603,87","0,61","N","NITROPRUSIATO","0","16800","H","41",
"7954","19751",,"2","0","0","27603,87","0,61","N","NITROSONAFTOL","0","16800","H","41",
"7955","19752",,"2","0","0","27603,87","1,85","N","NORTRIPTILINA","0","51100","H","41",
"7956","19753",,"2","0","0","27603,87","2,74","N","OLIGOSACARIDOS  EN ORINA","0","75600","H","41",
"7957","19755","905738","2","0","0","27603,87","1,94","N","OPIACEOS","0","53600","H","41",
"7958","19756","905740","2","0","0","27603,87","1,55","N","ORGANOCLORADOS","0","42800","H","41",
"7959","19757","905741","2","0","0","27603,87","2","N","ORGANOFOSFORADOS","0","55200","H","41",
"7960","19761","903030","2","0","0","27603,87","0,68","N","OSMOLARIDAD","0","18800","H","41",
"7961","19762","907007","2","0","0","27603,87","0,4","N","OXIUROS  FROTIS","0","11000","H","41",
"7962","19767","E19767","2","0","0","27603,87","1,29","N","PARAINFLUENZA  DETERMINACION DE AC","0","35600","H","41",
"7963","19768","905743","2","0","0","27603,87","1,42","N","PARANITROFENOL","0","39200","H","41",
"7964","19769","905713","2","0","0","27603,87","1,42","N","PARAQUAT","0","39200","H","41",
"7965","19773",,"2","0","0","27603,87","0,35","N","PARASITOS EN BILIS  JUGO DUODENAL  EXPECTORACIONES U OTRAS SECRECIONES","0","9700","H","41",
"7966","19774","904911","2","0","0","27603,87","3,89","N","PARATOHORMONA PTH","0","107400","H","41",
"7967","19775","907107","2","0","0","27603,87","0,53","N","PARCIAL DE ORINA  INCLUIDO SEDIMENTO","0","14600","H","41",
"7968","19777","M19779","2","0","0","27603,87","0,68","N","PASS  TINCION Y LECTURA","0","18800","H","41",
"7969","19778",,"2","0","0","27603,87","1,6","N","PIRUVATOCINASA","0","44200","H","41",
"7970","19779","908306","2","0","0","27603,87","1,52","N","PIRUVATO DESHIDROGENASA","0","42000","H","41",
"7971","19780","902220","2","0","0","27603,87","0,34","N","PLAQUETAS  RECUENTO","0","9400","H","41",
"7972","19781","902029","2","0","0","27603,87","1,69","N","PLASMINOGENO","0","46700","H","41",
"7973","19785",,"2","0","0","27603,87","2,03","N","PLOMO  EN SANGRE O EN ORINA  CADA UNO","0","56000","H","41",
"7974","19786","901311","2","0","0","27603,87","0,83","N","PNEUMOCOCCUS  IDENTIFICACION SEROLOGICA","0","22900","H","41",
"7975","19787","903038","2","0","0","27603,87","0,84","N","PORFIRINAS","0","23200","H","41",
"7976","19791","903038","2","0","0","27603,87","1,02","N","PORFOBILINOGENO","0","28200","H","41",
"7977","19792","903859","2","0","0","27603,87","1,19","N","POTASIO","0","32800","H","41",
"7978","19793","905750","2","0","0","27603,87","3,18","N","PRIMIDONA","0","87800","H","41",
"7979","19797","905408","2","0","0","27603,87","2,06","N","PROCAINAMIDA","0","56900","H","41",
"7980","19798","904510","2","0","0","27603,87","2,81","N","PROGESTERONA","0","77600","H","41",
"7981","19799","904510","2","0","0","27603,87","3,05","N","PROGESTERONA  17  HIDROXI","0","84200","H","41",
"7982","19802","904108","2","0","0","27603,87","2,71","N","PROLACTINA","0","74800","H","41",
"7983","19803","904204","2","0","0","27603,87","2,19","N","PROLACTINA  PRUEBA DE ESTIMULACION","0","60500","H","41",
"7984","19804","905752","2","0","0","27603,87","1,85","N","PROPOXIFENO","0","51100","H","41",
"7985","19805",,"2","0","0","27603,87","2,1","N","PROTAMINA","0","58000","H","41",
"7986","19806","906913","2","0","0","27603,87","1,69","N","PROTEINA C REACTIVA PCR  PRUEBA CUANTITATIVA DE ALTA PRECISION","0","46700","H","41",
"7987","19809","906914","2","0","0","27603,87","0,5","N","PROTEINA C REACTIVA PCR  PRUEBA SEMICUANTITATIVA","0","13800","H","41",
"7988","19810","907103","2","0","0","27603,87","0,43","N","PROTEINA DE BENCE JONES","0","11900","H","41",
"7989","19811","903861","2","0","0","27603,87","2,12","N","PROTEINAS FRACCIONADAS ALBUMINA/GLOBULINA","0","58500","H","41",
"7990","19815","906811","2","0","0","27603,87","1,62","N","PROTEINAS POR ELECTROFORESIS","0","44700","H","41",
"7991","19816","903863","2","0","0","27603,87","0,34","N","PROTEINAS TOTALES  EN SUERO Y OTROS FLUIDOS","0","9400","H","41",
"7992","19817",,"2","0","0","27603,87","3,72","N","PROTEINAS TRANSPORTADORA DE TESTOSTERONA PTHS","0","102700","H","41",
"7993","19821","903862","2","0","0","27603,87","0,38","N","PROTEINURIA EN  24  HORAS","0","10500","H","41",
"7994","19822","903433","2","0","0","27603,87","1,42","N","PROTOPORFIRINA ZINC ERITROCITICA Z PP","0","39200","H","41",
"7995","19823","902045","2","0","0","27603,87","0,49","N","PROTROMBINA  CONSUMO","0","13500","H","41",
"7996","19827","902045","2","0","0","27603,87","1,21","N","PROTROMBINA  TIEMPO PT","0","33400","H","41",
"7997","19828","911018","2","0","0","27603,87","1,42","N","PRUEBA DE COMPATIBILIDAD  CRUZADA MAYOR INCLUYE: HEMOCLASIFICACION DE DONANTE RECEPTOR","0","39200","H","41",
"7998","19829","911018","2","0","0","27603,87","1,35","N","PRUEBA DE COMPATIBILIDAD  CRUZADA MENOR  INCLUYE: HEMOCLASIFICACION DE DONANTE Y RECEPTOR","0","37300","H","41",
"7999","19830",,"2","0","0","27603,87","1,69","N","PRUEBA RAPIDA PARA STREPTOCOCCUS BETA HEMOLITICO","0","46700","H","41",
"8000","19833","903420","2","0","0","27603,87","1,26","N","PSEUDOCOLINESTERASA","0","34800","H","41",
"8001","19835",,"2","0","0","27603,87","28,17","N","PTERINAS  DETERMINACION","0","777600","H","41",
"8002","19838","E19838","2","0","0","27603,87","1,26","N","QUINIDINA","0","34800","H","41",
"8003","19839",,"2","0","0","27603,87","7,71","N","RABIA  EXAMEN PARA ANTIGENOS (AF)  INOCULACION EN RATON O SEROLOGIA","0","212800","H","41",
"8004","19842",,"2","0","0","27603,87","1,35","N","RASTREO DE ANTICUERPOS IRREGULARES","0","37300","H","41",
"8005","19843","901403","2","0","0","27603,87","1,29","N","REACCION DE MONTENEGRO","0","35600","H","41",
"8006","19844",,"2","0","0","27603,87","0,34","N","RECLACIFICACION DEL PLASMA","0","9400","H","41",
"8007","19845","M19845","2","0","0","27603,87","3,29","N","RECEPTORES ESTROGENICOS  DOSIFICACION EN TEJIDOS","0","90800","H","41",
"8008","19849","M19849","2","0","0","27603,87","2,8","N","RECEPTORES ESTROGENICOS  INMUNOCITOQUIMICOS","0","77300","H","41",
"8009","19850","902221","2","0","0","27603,87","0,92","N","RECUENTO DE COLONIAS  CUALQUIER MUESTRA","0","25400","H","41",
"8010","19851","907106","2","0","0","27603,87","0,84","N","RECUENTO DE HAMBURGER","0","23200","H","41",
"8011","19852","904003","2","0","0","27603,87","3,05","N","RENINA","0","84200","H","41",
"8012","19855","902222","2","0","0","27603,87","0,53","N","RETICULOCITOS  RECUENTO","0","14600","H","41",
"8013","19856","906220","2","0","0","27603,87","2,99","N","ROTAVIRUS  DETERMINACION DE ANTIGENO (LATEX)","0","82500","H","41",
"8014","19857","M19857","2","0","0","27603,87","2,76","N","RUBEOLA  ANTICUERPO G","0","76200","H","41",
"8015","19861","906244","2","0","0","27603,87","2,9","N","RUBEOLA  ANTICUERPO M","0","80100","H","41",
"8016","19866","905756","2","0","0","27603,87","1,18","N","SALICILATOS","0","32600","H","41",
"8017","19867","906328","2","0","0","27603,87","1,35","N","SALMONELLA  IDENTIFICACION SEROLOGICA","0","37300","H","41",
"8018","19868","907008","2","0","0","27603,87","0,25","N","SANGRE OCULTA EN MF","0","6900","H","41",
"8019","19872","902046","2","0","0","27603,87","0,21","N","SANGRIA  TIEMPO DE","0","5800","H","41",
"8020","19873","906245","2","0","0","27603,87","1,38","N","SARAMPION  DETERMINACION DE AC","0","38100","H","41",
"8021","19874",,"2","0","0","27603,87","0,84","N","SECRECION NASAL  OCULAR  OTICA  EXAMEN MICROSCOPICO C/U","0","23200","H","41",
"8022","19875","907005","2","0","0","27603,87","1,78","N","SECRECION URETRAL O VAGINAL  EXAMEN MICROSCOPICO C/U","0","49100","H","41",
"8023","19876","901319","2","0","0","27603,87","1,11","N","SHIGUELLA  IDENTIFICACION SEROLOGICA","0","30600","H","41",
"8024","19878",,"2","0","0","27603,87","2,87","N","SIDA  ANTICUERPOS VIH  1.","0","79200","H","41",
"8025","19879",,"2","0","0","27603,87","2,87","N","SIDA  ANTICUERPOS VIH  2.","0","79200","H","41",
"8026","19882",,"2","0","0","27603,87","3,79","N","SIDA  ANTIGENO P24","0","104600","H","41",
"8027","19884",,"2","0","0","27603,87","13,95","N","SIDA  PRUEBA CONFIRMATORIA (WESTERN BLOT  OTROS)","0","385100","H","41",
"8028","19885","906916","2","0","0","27603,87","3,31","N","SIFILIS  SEROLOGIA CONFIRMATORIA (FTA ABS)","0","91400","H","41",
"8029","19886","906916","2","0","0","27603,87","0,53","N","SIFILIS  SEROLOGIA PRESUNTIVA (CARDIOLIPINA O VDRL)","0","14600","H","41",
"8030","19889","906223","2","0","0","27603,87","2,01","N","SINCITYAL  DETERMINACION DE ANTIGENO","0","55500","H","41",
"8031","19890",,"2","0","0","27603,87","2,37","N","SISTINA  EN ORINA","0","65400","H","41",
"8032","19891","903864","2","0","0","27603,87","0,98","N","SODIO","0","27100","H","41",
"8033","19892","904101","2","0","0","27603,87","4,99","N","SOMATOMEDINA C","0","137700","H","41",
"8034","19896","901320","2","0","0","27603,87","1,1","N","STAPHILOCOCCUS AUREUS  IDENTIFICACION SEROLOGICA","0","30400","H","41",
"8035","19897","901321","2","0","0","27603,87","0,83","N","STREPTOCOCCUS BETA HEMOLITICO  IDENTIFICACION SEROLOGICA","0","22900","H","41",
"8036","19898","907006","2","0","0","27603,87","0,71","N","SUDAN  TINCION Y LECTURA","0","19600","H","41",
"8037","19899",,"2","0","0","27603,87","2,81","N","SULFITOS  MEDICION EN ORINA Y SANGRE","0","77600","H","41",
"8038","19902","905759","2","0","0","27603,87","1,76","N","TALIO","0","48600","H","41",
"8039","19903",,"2","0","0","27603,87","33,81","N","TEJIDOS CORPORALES  MEDICION ENZIMATICA","0","933300","H","41",
"8040","19904","905607","2","0","0","27603,87","2,93","N","TEOFILINA","0","80900","H","41",
"8041","19905","904601","2","0","0","27603,87","2,87","N","TESTOSTERONA LIBRE","0","79200","H","41",
"8042","19907","904602","2","0","0","27603,87","2,63","N","TESTOSTERONA TOTAL","0","72600","H","41",
"8043","19908","902217","2","0","0","27603,87","0,71","N","THORN  PRUEBA","0","19600","H","41",
"8044","19910","904902","2","0","0","27603,87","2,47","N","TIROIDEA ESTIMULANTE (EN NEONATO)","0","68200","H","41",
"8045","19911","904902","2","0","0","27603,87","2,63","N","TIROIDEA ESTIMULANTE TSH","0","72600","H","41",
"8046","19912","908113","2","0","0","27603,87","5,64","N","TIROXINA  CUANTIFICACION","0","155700","H","41",
"8047","19913","908114","2","0","0","27603,87","8,45","N","TIROXINA  TEST CON RAIZ DE CABELLO","0","233300","H","41",
"8048","19915","908113","2","0","0","27603,87","2,63","N","TIROXINA  EN SANGRE","0","72600","H","41",
"8049","19916","904922","2","0","0","27603,87","1,97","N","TIROXINA T4","0","54400","H","41",
"8050","19917","904922","2","0","0","27603,87","2","N","TIROXINA T4  LIBRE","0","55200","H","41",
"8051","19921","911014","2","0","0","27603,87","0,95","N","TITULO ANTI A","0","26200","H","41",
"8052","19922","911014","2","0","0","27603,87","0,95","N","TITULO ANTI B","0","26200","H","41",
"8053","19923","911014","2","0","0","27603,87","1,29","N","TITULO ANTI D","0","35600","H","41",
"8054","19926",,"2","0","0","27603,87","1,44","N","TOBRAMICINA","0","39700","H","41",
"8055","19927","906125","2","0","0","27603,87","4,06","N","TOXOCARA CANIS  ANTICUERPOS","0","112100","H","41",
"8056","19928","M19929","2","0","0","27603,87","3,05","N","TOXOPLASMA  ANTICUERPO G","0","84200","H","41",
"8057","19929","M19929","2","0","0","27603,87","3,05","N","TOXOPLASMA  ANTICUERPO M","0","84200","H","41",
"8058","19933","903867","2","0","0","27603,87","0,87","N","TRANSAMINASA OXALACETICA / ASA","0","24000","H","41",
"8059","19934","903866","2","0","0","27603,87","0,87","N","TRANSAMINASA PIRUVICA / ALAT","0","24000","H","41",
"8060","19935","903042","2","0","0","27603,87","2,99","N","TRANSFERRINA","0","82500","H","41",
"8061","19939","905304","2","0","0","27603,87","1,58","N","TRICICLICOS","0","43600","H","41",
"8062","19940","903868","2","0","0","27603,87","0,56","N","TRIGLICERIDOS","0","15500","H","41",
"8063","19941","906132","2","0","0","27603,87","1,26","N","TRIPANOSOMA CRUZY  PRUEBA DE MACHADO GUERREIRO","0","34800","H","41",
"8064","19945","906132","2","0","0","27603,87","2,31","N","TRIPANOSOMIASIS  DETERMINACION DE AC","0","63800","H","41",
"8065","19946","907004","2","0","0","27603,87","0,89","N","TRIPSINA","0","24600","H","41",
"8066","19947","908101","2","0","0","27603,87","2,53","N","TRIPTOFANO","0","69800","H","41",
"8067","19948","904924","2","0","0","27603,87","1,96","N","TRIYODOTIRONINA T3","0","54100","H","41",
"8068","19951","904924","2","0","0","27603,87","1,96","N","TRIYODOTIRONINA T3  UP TAKE","0","54100","H","41",
"8069","19952","902048","2","0","0","27603,87","0,37","N","TROMBINA  TIEMPO DE","0","10200","H","41",
"8070","19953","902049","2","0","0","27603,87","1,02","N","TROMBOPLASTINA  TIEMPO ACTIVADO","0","28200","H","41",
"8071","19957","902049","2","0","0","27603,87","0,68","N","TROMBOPLASTINA  TIEMPO DE GENERACION","0","18800","H","41",
"8072","19958","902049","2","0","0","27603,87","1,18","N","TROMBOPLASTINA  TIEMPO PARCIAL (PTT)","0","32600","H","41",
"8073","19959","903438","2","0","0","27603,87","2,56","N","TROPONINA T","0","70700","H","41",
"8074","19960","904906","2","0","0","27603,87","8,63","N","TSH PRE Y POST TRH (DOS MUESTRAS)","0","238200","H","41",
"8075","19964","903869","2","0","0","27603,87","0,44","N","UREA","0","12100","H","41",
"8076","19965","907010","2","0","0","27603,87","0,53","N","UROBILINOGENO","0","14600","H","41",
"8077","19966","902220","2","0","0","27603,87","2,19","N","UROCULTIVO CON RECUENTO DE COLONIAS","0","60500","H","41",
"8078","19970",,"2","0","0","27603,87","1,04","N","UROPORFIRINAS","0","28700","H","41",
"8079","19975","905411","2","0","0","27603,87","2,07","N","VANCOMICINA","0","57100","H","41",
"8080","19976","906248","2","0","0","27603,87","1,58","N","VARICELA ZOSTER  DETERMINACION DE AC","0","43600","H","41",
"8081","19977","902205","2","0","0","27603,87","0,19","N","VELOCIDAD DE SEDIMENTACION GLOBULAR VSG","0","5200","H","41",
"8082","19981","903701","2","0","0","27603,87","4,4","N","VITAMINAS  CADA UNA","0","121500","H","41",
"8083","19986","905102","2","0","0","27603,87","1,79","N","WARFARINA","0","49400","H","41",
"8084","19991","903608","2","0","0","27603,87","2,12","N","ZINC","0","58500","H","41",
"8085","20101",,"2","0","0","27603,87","3,55","N","ESTUDIO CON TINCIONES DE RUTINA","0","98000","H","41",
"8086","20102",,"2","0","0","27603,87","4,71","N","ESTUDIO CON TINCIONES ESPECIALES","0","130000","H","41",
"8087","20103",,"2","0","0","27603,87","7,07","N","ESTUDIO CON TINCIONES ESPECIALES E INMUNOFLUORESCENCIA","0","195200","H","41",
"8088","20104",,"2","0","0","27603,87","9,9","N","ESTUDIO CON TINCIONES ESPECIALES  INMUNOFLUORESCENCIA MICROSCOPIA ELECTRONICA","0","273300","H","41",
"8089","20105",,"2","0","0","27603,87","2,99","N","ESTUDIO DE CADA MARCADOR CON INMUNOPEROXIDASA","0","82500","H","41",
"8090","20106","898801","2","0","0","27603,87","7,27","N","ESTUDIO POR CONGELACION Y/O EN PARAFINA","0","200700","H","41",
"8091","20110",,"2","0","0","27603,87","4,58","N","ESTUDIO CON TINCIONES DE RUTINA","0","126400","H","41",
"8092","20111",,"2","0","0","27603,87","5,92","N","ESTUDIO CON TINCIONES ESPECIALES","0","163400","H","41",
"8093","20112",,"2","0","0","27603,87","7,74","N","ESTUDIO CON TINCIONES ESPECIALES E INMUNOFLUORESCENCIA","0","213700","H","41",
"8094","20113",,"2","0","0","27603,87","14,88","N","ESTUDIO CON TINCIONES ESPECIALES  FLUORESCENCIA MICROSCOPIA","0","410700","H","41",
"8095","20114","898801","2","0","0","27603,87","9,85","N","ESTUDIO POR CONGELACION Y/O EN PARAFINA","0","271900","H","41",
"8096","20201",,"2","0","0","27603,87","4,09","N","ESTUDIO CON TINCIONES DE RUTINA","0","112900","H","41",
"8097","20202",,"2","0","0","27603,87","5,43","N","ESTUDIO CON TINCIONES ESPECIALES","0","149900","H","41",
"8098","20203",,"2","0","0","27603,87","7,2","N","ESTUDIO CON INMUNOFLUORESCENCIA","0","198700","H","41",
"8099","20204",,"2","0","0","27603,87","9,09","N","ESTUDIO CON MICROSCOPIA ELECTRONICA","0","250900","H","41",
"8100","20205",,"2","0","0","27603,87","6,45","N","ESTUDIO CON TINCIONES DE RUTINA","0","178000","H","41",
"8101","20206",,"2","0","0","27603,87","10,88","N","ESTUDIO CON TINCIONES ESPECIALES","0","300300","H","41",
"8102","20207",,"2","0","0","27603,87","14,39","N","ESTUDIO CON INMUNOFLUORESCENCIA","0","397200","H","41",
"8103","20208",,"2","0","0","27603,87","18,17","N","ESTUDIO CON MICROSCOPIA ELECTRONICA","0","501600","H","41",
"8104","20209",,"2","0","0","27603,87","5,12","N","ESTUDIO CON MARCADOR TUMORAL  AL PROCEDIMIENTO REALIZADO  AGREGAR","0","141300","H","41",
"8105","20301",,"2","0","0","27603,87","0,96","N","CITOLOGIA VAGINAL TUMORAL","0","26500","H","41",
"8106","20302",,"2","0","0","27603,87","0,96","N","CITOLOGIA VAGINAL FUNCIONAL (CADA MUESTRA)","0","26500","H","41",
"8107","20303",,"2","0","0","27603,87","1,15","N","CITOLOGIA LIQUIDOS (PLEURAL  GASTRICO  ASCITICO  LCR   LAVADO BRONQUIAL  ESPUTO  ORINA  ETC)","0","31700","H","41",
"8108","20304",,"2","0","0","27603,87","1,54","N","CITOLOGIA LIQUIDOS (PLEURAL  GASTRICO  ASCITICO  LCR   LAVADO BRONQUIAL  ESPUTO  ORINA  ETC) EN  BLOQUE DE PARAFINA","0","42500","H","41",
"8109","20305",,"2","0","0","27603,87","2,1","N","CITOLOGIA POR ASPIRACION","0","58000","H","41",
"8110","20306",,"2","0","0","27603,87","2,31","N","CITOLOGIA MEDULA OSEA  MIELOGRAMA","0","63800","H","41",
"8111","20307",,"2","0","0","27603,87","7,2","N","CITOLOGIA MEDULA OSEA  ESTUDIO PATOLOGICO","0","198700","H","41",
"8112","20401","M20403","2","0","0","27603,87","14,09","N","NECROPSIA COMPLETA CON ESTUDIO MACRO Y MICROSCOPICO","0","388900","H","41",
"8113","20402","M20403","2","0","0","27603,87","21,5","N","NECROPSIA COMPLETA CON ESTUDIO MACRO  MICROSCOPICO Y  EMBALSAMAMIENTO","0","593500","H","41",
"8114","20403","M20403","2","0","0","27603,87","9,58","N","NECROPSIA EMBALSAMAMIENTO","0","264400","H","41",
"8115","20404","M20403","2","0","0","27603,87","4,79","N","NECROPSIA FORMOLIZACION","0","132200","H","41",
"8116","20405","M20403","2","0","0","27603,87","5,54","N","NECROPSIA FETO Y PLACENTA","0","152900","H","41",
"8117","21101","873112","2","0","0","27603,87","1,69","N","RADIOGRAFIA MANO  DEDOS  PUÐO (MUÐECA)  CODO  PIE   CLAVICULA  ANTEBRAZO  CUELLO DE PIE  (TOBILLO)  EDAD OSEA (CARPOGRAMA)  CALCANEO","0","46700","H","41",
"8118","21102","873111","2","0","0","27603,87","2,19","N","RADIOGRAFIA BRAZO  PIERNA  RODILLA  FEMUR  HOMBRO  OMOPLATO","0","60500","H","41",
"8119","21103","873302","2","0","0","27603,87","2,18","N","RADIOGRAFIA TEST DE FARILL (OSTEOMETRIA O MEDICION DE  MIEMBROS INFERIORES)  ESTUDIO DE PIE PLANO  (PIES CON APOYO)","0","60200","H","41",
"8120","21104","873311","2","0","0","27603,87","2,68","N","RADIOGRAFIA TEST DE ANTEVERSION FEMORAL","0","74000","H","41",
"8121","21105","871091","2","0","0","27603,87","1,86","N","RADIOGRAFIA PELVIS  CADERA  ARTICULACIONES SACRO ILIACAS  Y COXO FEMORALES","0","51300","H","41",
"8122","21106","873443","2","0","0","27603,87","0,99","N","RADIOGRAFIA COMPARATIVAS DE LAS REGIONES ANTERIORES  AL  VALOR DE LA REGION AGREGAR:","0","27300","H","41",
"8123","21107","873710","2","0","0","27603,87","3,15","N","RADIOGRAFIA TOMOGRAFIA OSTEOARTICULAR  AL VALOR DE LA  REGION AGREGAR:","0","87000","H","41",
